"Activity" "User" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.correlation...X.Z" "tBodyAcc.correlation...Y.Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.correlation...X.Z" "tGravityAcc.correlation...Y.Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.correlation...X.Z" "tBodyAccJerk.correlation...Y.Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.correlation...X.Z" "tBodyGyro.correlation...Y.Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.correlation...X.Z" "tBodyGyroJerk.correlation...Y.Z" "tBodyAccMag.arCoeff..3" "tBodyAccMag.arCoeff..4" "tGravityAccMag.arCoeff..3" "tGravityAccMag.arCoeff..4" "tBodyAccJerkMag.arCoeff..3" "tBodyAccJerkMag.arCoeff..4" "tBodyGyroMag.arCoeff..3" "tBodyGyroMag.arCoeff..4" "tBodyGyroJerkMag.arCoeff..3" "tBodyGyroJerkMag.arCoeff..4" "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.maxInds.Y" "fBodyAcc.maxInds.Z" "fBodyAcc.meanFreq...X" "fBodyAcc.bandsEnergy...1.24.2" "fBodyAcc.bandsEnergy...25.48.2" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.maxInds.Y" "fBodyAccJerk.maxInds.Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.bandsEnergy...1.24.2" "fBodyAccJerk.bandsEnergy...25.48.2" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.maxInds.Y" "fBodyGyro.maxInds.Z" "fBodyGyro.meanFreq...X" "fBodyGyro.bandsEnergy...1.24.2" "fBodyGyro.bandsEnergy...25.48.2" "fBodyAccMag.entropy.." "fBodyAccMag.skewness.." "fBodyAccMag.kurtosis.." "fBodyBodyAccJerkMag.entropy.." "fBodyBodyAccJerkMag.skewness.." "fBodyBodyAccJerkMag.kurtosis.." "fBodyBodyGyroMag.entropy.." "fBodyBodyGyroMag.skewness.." "fBodyBodyGyroMag.kurtosis.." "fBodyBodyGyroJerkMag.entropy.."
"WALKING_DOWNSTAIRS" 12 0.272145794677419 -0.0182299075608413 -0.105735506451613 -0.638208440290323 -0.275687897389785 0.128696526917204 0.749117763666667 -0.0295853747510753 0.0924517595346237 -0.96330852155914 -0.0560742102725806 0.125157262365591 0.0799354253827957 0.00147809411698925 -0.0106609660939785 -0.650790264784946 -0.0923805831045699 0.0574455788376344 -0.0575264551461828 -0.0714218698580645 0.100946227484946 -0.764316840252151 -0.0126318267150538 -0.0187119860784946 -0.073416747110215 -0.0421957057096774 -0.0617431983833333 -0.772069692150538 0.0561581987091398 -0.0526965479623656 0.0675288652847849 -0.0289301326693548 0.0675288652847849 -0.0289301326693548 -0.140417740862796 -0.00964061082709677 0.185473947607903 -0.0821714296607527 -0.0823676376956989 -0.0233135007837634 -0.637131722208064 -0.617370170090323 -0.705415178817204 -0.639348459586021 -0.868458780268817 -0.815963606204301 -0.180325464786559 -0.903644306612903 -0.963557579892473 -0.659962097978441 -0.677425008402742 -0.758238879408602 -0.67299670577957 -0.361290322580645 -0.284731182795699 -0.0041257197944086 -0.920635287365591 -0.965835025698925 -0.71569500327957 -0.771175710268817 -0.666367678483871 -0.781057375053763 -0.799514394327957 -0.841305153602151 -0.10951505243172 -0.876335683602151 -0.972533933655914 -0.195129129086022 -0.285790028709677 -0.581024955064516 -0.349021040370968 -0.21361054990586 -0.53319831222043 -0.0592346868849462 -0.274404768241935 -0.599698074873344 -0.27475928288172
"SITTING" 13 0.275895876198777 -0.0176504796070948 -0.109135285550765 -0.624844460199083 -0.190155707606972 0.155412659665443 0.709996516908257 -0.0420858101162079 0.0443010536786239 -0.967268063455658 0.0295513288874618 0.0750288070994801 0.0794393034550306 0.00387961953328135 -0.0123485923641621 -0.638889532599083 -0.0673700643779817 0.188734326000795 -0.0562470618980061 -0.0616613787494801 0.098866059686422 -0.715109859672783 0.0117952641455658 -0.134262430097095 -0.0881182379434251 -0.0440836605146789 -0.0582718748712538 -0.715772980189602 0.0631333942410398 -0.236134704746483 0.0619580223607645 -0.0812011027883792 0.0619580223607645 -0.0812011027883792 -0.0836629710076453 -0.0204359410957798 0.110520970994801 -0.112066802092049 -0.12917116506208 0.054338971921682 -0.638817912651682 -0.493467193137125 -0.629736258731804 -0.620602036452599 -0.809582058440367 -0.868501528654434 -0.222056646711315 -0.834676417094801 -0.956324457553517 -0.66008217407156 -0.603340489937615 -0.710831730361468 -0.649606227431844 -0.372110091743119 -0.280978593272171 -0.0241961823456881 -0.870709874036697 -0.960220839633028 -0.65864242140581 -0.647152817899388 -0.620471226529052 -0.734657989051988 -0.717470651779817 -0.781292839840979 -0.112645469406422 -0.88043043382263 -0.957753795963303 -0.187006518440367 -0.323740875231804 -0.606501643941896 -0.31564432688685 -0.256254811115596 -0.545164640719878 -0.0136840637807339 -0.257651515938838 -0.551795383644343 -0.191026666513761
"WALKING_DOWNSTAIRS" 14 0.268742494553279 -0.0166371300659426 -0.0996007059877049 -0.493875900753279 -0.333507349180328 0.0417167162909836 0.695710723688525 -0.165548427598361 -0.255499121995902 -0.933986522704918 0.197773628597951 -0.0629233890305738 0.0731636526834836 0.00468680247090164 -0.00109705214282787 -0.530799952657623 -0.126388976987705 0.0744219524335943 0.00779788388987705 -0.101356256508197 0.0483130820040984 -0.649305014086066 0.0179890352781148 0.041185053354918 -0.109826852532898 -0.0439177837856107 -0.0418610459717213 -0.723150613606557 0.19737614928582 -0.0940562023110656 0.052760803025 -0.0408470165638934 0.052760803025 -0.0408470165638934 -0.0324272939143443 -0.101394781214754 0.103422387528279 -0.0878660869967213 0.00144276262655738 -0.262155190386721 -0.503578578393852 -0.292774738243033 -0.272591149659836 -0.491090578268648 -0.84754098175 -0.862547287295082 -0.34885362172541 -0.364779082913525 -0.915089009836066 -0.547228392966803 -0.475602672016393 -0.502642372690574 -0.556172286909426 -0.522622950819672 -0.528032786885246 -0.205089412670902 -0.761058508348361 -0.91389351704918 -0.6115221855 -0.355248774921516 -0.247597875968033 -0.66393820870082 -0.813590692602459 -0.799886939913934 -0.260353448080328 -0.460812966769262 -0.949189615409836 0.141438990737705 -0.318743074909426 -0.619585111445902 -0.0789289727831967 -0.1529851591 -0.462637842652049 0.270543539229508 -0.283117568355328 -0.59709919277459 0.0770504767008197
"WALKING_UPSTAIRS" 14 0.274638681518987 -0.0150740054405063 -0.105264366677722 -0.975494321518987 -0.0236032041911392 0.0647047313341772 0.599098975405063 0.0546109842746835 0.130135867455696 -0.963666510379747 0.140151210658228 0.183069983379747 0.0773017082381013 0.0036647518358481 -0.0069576409346962 -0.985306933037975 0.134658418763544 -0.0154437327556962 -0.023047440764557 -0.0773800849721519 0.0988407598607595 -0.973762051772152 -0.0359884218227848 -0.369595880253165 -0.100542747126582 -0.0414738805316456 -0.054978679931519 -0.981309872025316 0.0416111809329114 -0.130836664714557 0.130367393629114 -0.0770041179278481 0.130367393629114 -0.0770041179278481 -0.0342430479556962 -0.176064895883544 0.0917895566936709 -0.00234564727468355 0.0611142262379747 -0.305792867189873 -0.977590046582278 -0.957021698227848 -0.959720590506329 -0.974837439746835 -0.935864978987342 -0.944498539493671 -0.227493608175949 -0.99400032164557 -0.999360090886076 -0.985349748734177 -0.978897426202532 -0.97720619556962 -0.986653889746835 -0.493164556962025 -0.361012658227848 0.0256392015189873 -0.99911507556962 -0.999495850379747 -0.969864989620253 -0.966022947974684 -0.968502550759494 -0.975138491898734 -0.927317271772152 -0.910955914303798 -0.182619256862025 -0.998638945316456 -0.999724199113924 -0.782986857594937 -0.327535626265823 -0.620526112227848 -0.95099617556962 -0.514322909822785 -0.780470895822785 -0.618702819303797 -0.199682671258228 -0.524855811198734 -0.865824119746835
"WALKING_DOWNSTAIRS" 15 0.27821340725 -0.016464484771311 -0.112563587594512 -0.556541173089329 -0.0471929603792988 0.00308340336929878 0.688872511512195 0.102660491875 0.0372897701757012 -0.968733398628049 -0.11033553657561 0.135591727429268 0.0776897411304878 0.00489392052706402 -0.00440993190077744 -0.624055782158537 0.141763864928659 -0.0616458871920732 -0.0281278780610671 -0.075878845519878 0.0906658516 -0.696859473045732 -0.0677039121579268 -0.0164187550037195 -0.0960910108539634 -0.0441270690182012 -0.0555645456881098 -0.731382711036585 -0.056824936110061 -0.03589902699125 0.0955136437639329 -0.0758776303927439 0.0955136437639329 -0.0758776303927439 -0.0888147316851494 -0.0514610196457317 0.120304321631494 -0.0542745147657591 0.0328163865179604 -0.239189702983537 -0.583772317445122 -0.507735205778384 -0.741745724698171 -0.547150855443902 -0.798577234807927 -0.866322700804878 -0.218637119967988 -0.911294915884146 -0.97693808195122 -0.643469519361585 -0.609408057377744 -0.805543465588415 -0.637655155092835 -0.427073170731707 -0.304268292682927 -0.0490273566650701 -0.945485603719512 -0.976245168810976 -0.664354428856402 -0.760711411006098 -0.711194539920732 -0.709336168176829 -0.828874901661585 -0.80950378429878 -0.143256673841646 -0.919308732591463 -0.982368371585366 -0.199673208285366 -0.374418091928354 -0.656990858314024 -0.343391236920732 -0.361923531631372 -0.677640387552134 -0.131655728033537 -0.255751668243872 -0.582198431045732 -0.33906121264939
"WALKING_DOWNSTAIRS" 16 0.277887440374317 -0.0158567888309016 -0.107263924445355 -0.668161498298634 -0.248864088613115 0.00311263326530055 0.700906130308743 -0.0605235993797814 0.0402075536234973 -0.971156432131148 0.100287450274863 0.00801187159016393 0.0775488885374317 0.00884018328270219 -0.00143730005564208 -0.72786174352459 -0.0115202384074863 -0.0486329630982514 -0.0122341446725137 -0.0724444803980874 0.0730144651530055 -0.799534450491803 -0.0917238337734973 0.0315516794377049 -0.107361614801257 -0.0416615668939617 -0.0539470410873497 -0.858298719153005 0.0621595901013661 0.0424870540431694 0.0328770457687978 -0.0585560819733333 0.0328770457687978 -0.0585560819733333 -0.0881884082808197 -0.0598259325279508 0.141929395420628 -0.0495879774028962 0.0057181890297541 -0.123215792939945 -0.700885147341803 -0.671572147098798 -0.660989948160437 -0.656969045058415 -0.844626592896175 -0.833123160565574 -0.238570460241803 -0.824814154289617 -0.966855583032787 -0.744662041612022 -0.748627001551913 -0.752302172079235 -0.73477673661306 -0.374972677595628 -0.349289617486339 -0.0318889109278689 -0.890778819699454 -0.970228619043716 -0.789780147036612 -0.815962130027322 -0.756286641721311 -0.804991831502732 -0.855455667240437 -0.845675522953552 -0.137899091231284 -0.920881565546448 -0.991423203360656 -0.304322872491803 -0.325456881804918 -0.605339364289617 -0.457240062622951 -0.364786392393544 -0.661107135227049 -0.258115176625683 -0.25054257693582 -0.565554545992924 -0.452119781466393
"SITTING" 17 0.27344147274375 -0.0180888559772812 -0.109111919458969 -0.550867932263844 -0.20747441061375 0.0736837586596875 0.668613344125 0.01046225616875 0.0223722077328125 -0.9695361643125 0.101910127592344 0.0130459321553125 0.08251105141625 0.00885228208375 0.003826532875875 -0.635949363671875 0.034033648835 0.040786791834125 -0.01284166884445 -0.0833880991568063 0.0745157818036563 -0.7250048879375 -0.130624281069062 -0.0593643151026719 -0.109084058157187 -0.0390296211270938 -0.0504091215649062 -0.75779255871875 0.0083631696423125 -0.16328344835875 0.039716087193 -0.08086938631375 0.039716087193 -0.08086938631375 -0.04232101592375 -0.0635446824265 0.128078662761875 -0.111536228129969 -0.109247946212188 -0.0708211761039687 -0.600723904619781 -0.545947390043031 -0.67938986181875 -0.533671600249375 -0.874999999428125 -0.86490384584375 -0.256068433214375 -0.85041901725 -0.98128594815625 -0.675134742364062 -0.65093749483125 -0.7744940495625 -0.628899885682187 -0.3285 -0.359125 -0.130540964169687 -0.91677376671875 -0.9825619190625 -0.690246842451563 -0.7428462089375 -0.68792205428125 -0.737661758785625 -0.768346773596875 -0.8700431024375 -0.0794198509303437 -0.8987268695625 -0.98447815015625 -0.208820151984375 -0.25813852444375 -0.535912860652813 -0.3425622391875 -0.314529103125531 -0.599878314882813 -0.153236545596875 -0.209405190786375 -0.50361627705 -0.308859458071875
"WALKING_DOWNSTAIRS" 17 0.277950050208333 -0.0138932613754167 -0.109786077604167 -0.992370654583333 0.283157557520833 0.316071518208333 0.901097859791667 -0.17504772675 -0.284880580416667 -0.986674910208333 0.769739734791667 0.563971943875 0.0740394237708333 0.00607092773104167 -0.00478813832875 -0.993627979375 0.120092164497917 0.0533245840125 -0.026848276775 -0.07819643980625 0.0937536148541667 -0.985719333333333 -0.0963069451 -0.324355513389583 -0.099654922875 -0.0401207685420833 -0.0537865145708333 -0.992357467708333 -0.09156547313125 -0.111594515279167 0.141831389541667 -0.168151548327083 0.141831389541667 -0.168151548327083 -0.0505521462458333 -0.138643937 0.2506398048125 -0.1245820500125 0.0373027313104167 -0.205833114525 -0.992157217708333 -0.973701284375 -0.982664512083333 -0.992433994583333 -0.984722222083333 -0.8958333331875 -0.02778538428125 -0.9986072525 -0.999735006458333 -0.993660824583333 -0.9868704575 -0.989427028125 -0.994178642291667 -0.275833333333333 -0.1525 0.25766061329375 -0.999787812083333 -0.999793358125 -0.985134202708333 -0.987405592708333 -0.986429749791667 -0.986027005208333 -0.928763440625 -0.920977012083333 -0.0923221393895833 -0.999671306666667 -0.999912510208333 -0.9013601675 -0.305423049708333 -0.555539629291667 -0.987357181041667 -0.575872385708333 -0.8331362475 -0.79512229375 -0.103503415166667 -0.4237232295 -0.953182332916667
"SITTING" 18 0.27795824 -0.01729741093 -0.110021546 -0.991705206333333 -0.245541921223333 0.211098036796667 0.962581161666667 -0.180018835666667 0.0783976787 -0.995679798333333 -0.327739866333333 0.270818598 0.0756560724 0.01212352927 0.000426343527333334 -0.989808125333333 0.0594035069833333 0.06512414095 -0.0259236282933333 -0.0744458279666667 0.0854533145 -0.950461505666667 0.119153629766667 -0.438423976166667 -0.0981970214 -0.0397930495333333 -0.053319608 -0.976198165666667 -0.132515983763333 -0.13200050215 0.0960179093533333 -0.0988342678566667 0.0960179093533333 -0.0988342678566667 0.0291394758 -0.277058489266667 0.103539213633333 -0.00607386343333334 0.1152141371 -0.320706610733333 -0.990052909 -0.949811015333333 -0.972738081666667 -0.992469808333333 -0.933333333333333 -0.969230769333333 -0.0377801750666667 -0.997075739 -0.999785262 -0.989649728 -0.969070922 -0.986778406666667 -0.990952901666667 -0.482666666666667 -0.28 0.147190851333333 -0.999708101 -0.99978574 -0.953668505666667 -0.982765614333333 -0.966466455666667 -0.950392071666667 -0.894623654833333 -0.836781609333333 -0.307039569766667 -0.998858072666667 -0.999915945666667 -0.782995919666667 -0.291562385596667 -0.5783012467 -0.973049498666667 -0.5430521304 -0.771898830666667 -0.553783217333333 -0.144408694907433 -0.490492421533333 -0.832266648333333
"STANDING" 18 0.276177377784431 -0.0172818741561907 -0.107940757511976 -0.667932305209581 -0.195866909816587 0.119417351147722 0.694792777095808 -0.0010301843263473 0.0910314168113772 -0.978742766586826 -0.0239147102919162 0.0696375729302395 0.0776448301356287 0.0129534445262126 0.000886467423302994 -0.711725557065868 0.00769268757949102 0.109202669106886 -0.038430136020509 -0.0672248771926647 0.0913241464640719 -0.791426443721557 -0.028967713569491 -0.0869361377221557 -0.0940621740320958 -0.0445622527458084 -0.0571652014122156 -0.830920002934132 -0.0285241181074551 -0.049745196628982 0.0897483416676647 -0.103832683491317 0.0897483416676647 -0.103832683491317 -0.11860261774239 -0.0469611885401198 0.0951141229988323 -0.0660877249597006 -0.0456584175577844 -0.166989328907305 -0.689453051047904 -0.637957449640719 -0.742231387634731 -0.660489537904192 -0.801796406517964 -0.867802854862275 -0.225782780243931 -0.89786818739521 -0.983021598502994 -0.728496455928144 -0.723907683083832 -0.819222532994012 -0.720203372035928 -0.433652694610778 -0.304670658682635 -0.0885695985083832 -0.95542323754491 -0.984045374191617 -0.772855463736527 -0.801441592754491 -0.737016020538922 -0.799760555973054 -0.869036121212575 -0.817055544188623 -0.0962211625121257 -0.927593505359281 -0.991060340119761 -0.260366052365269 -0.443299587374042 -0.718767445194611 -0.408388006537126 -0.320650645203293 -0.608369175868263 -0.20585294345509 -0.299283828400299 -0.612943923473653 -0.403720994427605
"SITTING" 19 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.574658922919194 -0.276953537871944 0.152493066087278 0.475323016 0.0964052626666667 0.233011401195083 -0.958290447861111 -0.133238462885389 0.175558561323889 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.571088266146083 0.0182383324655556 -0.00915121527863889 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.637789914575556 0.113695251986111 -0.211363429495306 -0.0895939425055556 -0.0383208736670278 -0.0569649444286944 -0.618836206634444 0.204569551601417 -0.169826316053611 0.0840918771515278 -0.0944196037356111 0.0840918771515278 -0.0944196037356111 -0.118362070908333 -0.0143635160228611 0.1563430966725 -0.0838070012175 -0.0340555091311667 -0.0827028501833333 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.5708979748225 -0.79444444375 -0.809615384086111 -0.212433282953944 -0.852135363122222 -0.890328877269444 -0.593157169174611 -0.596694943936944 -0.680924493180556 -0.586910128980833 -0.394222222222222 -0.224222222222222 0.00263882956916667 -0.840175510019444 -0.893768668694444 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.666071315599889 -0.83082437235 -0.836015325730556 -0.0321842609068333 -0.849468858444444 -0.922707125555556 -0.260201311333333 -0.353611130345889 -0.619923645403611 -0.398351662944444 -0.412591186648611 -0.707005982963056 -0.112067543447222 -0.231171898442389 -0.547001152686111 -0.311606951861111
"LAYING" 20 0.268210689679487 -0.0154394352991026 -0.103432062417949 -0.546535422961538 -0.207358985862821 -0.0542406250496154 0.590974958467949 0.00243648291666667 0.107789718651859 -0.95804564051282 0.0475302367564103 -0.00278585131532051 0.0750346921474359 -0.00274400097455128 -0.00251495485183974 -0.586215941176923 -0.195401431907051 0.0506540031807692 -0.0224726834409615 -0.0789627194310256 0.0900253976657692 -0.652396391814103 0.012407578850641 -0.0439887857679487 -0.0945547052108333 -0.0402012429820513 -0.0525724570615385 -0.653186069490385 -0.133636796346795 0.0390186498410256 0.00959049507307692 -0.0460440514679487 0.00959049507307692 -0.0460440514679487 -0.134580697057692 -0.0419200011511538 0.0346438203096154 0.0263120922307692 -0.162801682225 -0.0853553567628205 -0.57063792171218 -0.324959680379103 -0.67195587225 -0.538561223491667 -0.770940170070513 -0.777613411794872 -0.273541700883974 -0.875869798974359 -0.967541529230769 -0.624523279069231 -0.466996133878205 -0.730766642435897 -0.584111033739744 -0.415641025641026 -0.354871794871795 -0.140843708823077 -0.887054221538462 -0.968446093269231 -0.579382474189103 -0.526303994216667 -0.431155163544231 -0.676883051647436 -0.758478081346154 -0.721485411512821 -0.129845704680769 -0.701515846908333 -0.942799745897436 -0.120153267085897 -0.386724755545513 -0.653997570361538 -0.256408508782051 -0.297314074937821 -0.614781993762821 0.0742119099166667 -0.427133151435897 -0.726286608525641 -0.101256056637179
"STANDING" 20 0.268595205636364 -0.0192867074389394 -0.111651090326263 -0.650788909160606 -0.282489653427424 0.279772765037879 0.657243899191919 -0.0686181655555556 0.10679036740404 -0.958324946717172 -0.122397086939394 0.209288995046465 0.0835868911373737 0.00611187765247475 -0.00607491491689899 -0.659309592116667 -0.123916721197475 0.181348585754753 -0.0256483096989899 -0.0789307564061111 0.082163496089899 -0.70994810379798 -0.0538062470560606 -0.218725057538889 -0.0953189767722222 -0.0424081459060606 -0.0556613228575758 -0.733941115257576 -0.0355553092829798 -0.176238209498485 0.0768464684153535 -0.0535753704768182 0.0768464684153535 -0.0535753704768182 -0.0727039851520202 -0.0995492941299495 0.0324402818163636 0.0595781919444444 -0.0996150446661616 -0.0559939783818182 -0.645734537631313 -0.506320391156566 -0.659532033916162 -0.654036248306667 -0.792929292070707 -0.809246308585859 -0.192436788947475 -0.853382832323232 -0.96464532979798 -0.674120731307722 -0.629326860401515 -0.734465775308081 -0.674575997207071 -0.501212121212121 -0.384646464646465 -0.0582666224645455 -0.883501508383838 -0.965539618585859 -0.663525228784343 -0.642043649208939 -0.587217933571212 -0.726226342060606 -0.780710328954546 -0.815743644090909 -0.171197488890051 -0.805272952883838 -0.980322045808081 -0.198927789040404 -0.347978005148485 -0.624864825479798 -0.342319301919192 -0.295403310941414 -0.620333736627273 -0.0244190359242424 -0.29603990775404 -0.622423519494949 -0.212553721989899
"SITTING" 21 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.258110348447868 0.115715630752696 0.645775957808824 -0.0750963071446078 0.0321851774362745 -0.965586634460784 0.0502272145612745 -0.043004634573652 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.699763344205784 -0.0148401855732598 0.177158601301471 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.79617228689951 -0.123262153125074 -0.00276565434828431 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.792483156720588 0.0651047623223039 -0.147096820937623 0.0629835212283333 -0.0386087193459135 0.0629835212283333 -0.0386087193459135 -0.0855357982041667 -0.0731918015763971 0.129599528026225 -0.0888848806166912 -0.0489703220806373 -0.143709884891667 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.665349663426471 -0.814052286806373 -0.824472095862745 -0.230976168156039 -0.868320735833333 -0.96774569370098 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.709800728388235 -0.385294117647059 -0.358137254901961 0.0168697571497059 -0.894234162279412 -0.968571202818627 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.811026710110294 -0.820999366838235 -0.80730223129902 -0.089010657789951 -0.882613016348039 -0.97818946129902 -0.328853198296569 -0.304360556404902 -0.583876378965196 -0.467770150875 -0.320205557737255 -0.59207221201152 -0.20247370966299 -0.274587919859657 -0.588907241585049 -0.413262970301471
"SITTING" 22 0.279241531908081 -0.0168623073762273 -0.108558951083333 -0.631563159137374 -0.129723179215657 0.212296882165 0.675242930959596 0.0235808363131313 0.236637160405404 -0.970886422525252 -0.17769697929798 0.305017283941919 0.0847162929146465 0.0189573433473737 -0.00354166441267677 -0.66465053739798 0.193255443515152 0.110570665258081 -0.0122820553981818 -0.0909878213994949 0.0846177356545455 -0.743170551461616 0.110598404902525 -0.22370343649798 -0.106045772136364 -0.0372238262065657 -0.0543623901222222 -0.760885591313131 0.217175695463131 -0.15848161890404 0.158282986820202 -0.141626985224798 0.158282986820202 -0.141626985224798 -0.0682095382116162 -0.0472494584333333 0.135806965752475 -0.000175028711616161 -0.081025712225303 -0.0768498138126263 -0.672665603776768 -0.606166993241414 -0.750810842838384 -0.617357217010101 -0.814814813737374 -0.818958818439394 -0.131892357275758 -0.900784452878788 -0.959210818080808 -0.680088110645454 -0.65888895869697 -0.795524533080808 -0.678917860634848 -0.393131313131313 -0.305454545454545 0.119210082873737 -0.932970769545455 -0.959435522626263 -0.700048715979798 -0.844099768484848 -0.712700262257576 -0.758195876909091 -0.862495926464646 -0.813653779136364 -0.189229316364141 -0.898489661868687 -0.959010287676768 -0.342316252267677 -0.306686048164646 -0.584505209137879 -0.469241906666667 -0.275959495889899 -0.572317682328283 -0.221723291469697 -0.179383337809141 -0.520219663417879 -0.464033113883838
"STANDING" 22 0.267565895829268 -0.016771104312122 -0.108849744982114 -0.408498997088862 -0.369752094 0.141701249601626 0.503385126178862 0.0442736759186992 0.234681679495935 -0.938572531056911 -0.229930797235772 0.0328299521769106 0.0700672625147154 0.00930099346105691 -0.0131640140761789 -0.456687476 -0.0628113913609756 0.237369165343089 -0.00112339350162602 -0.10137018874878 0.0758043878666667 -0.619856056592683 -0.00187089628292683 -0.0160486563910569 -0.114427759866748 -0.0404541723047154 -0.0644152729899187 -0.625212511333333 0.142390413131707 -0.192250422121951 0.0354112950146342 -0.0489752827666667 0.0354112950146342 -0.0489752827666667 -0.0647444463089431 0.0580321887804878 0.168524542231707 -0.0699202841469106 -0.0505131584853659 -0.0746451809130081 -0.469793729799187 -0.350425993027642 -0.58511773696748 -0.386658942001626 -0.786991868593496 -0.75297060599187 -0.260134797944057 -0.83729004504065 -0.918057872520325 -0.482177496374797 -0.438179681174797 -0.649840836666667 -0.479376250713415 -0.437073170731707 -0.319674796747968 -0.0182142946280488 -0.88170534203252 -0.922698157235772 -0.54222877499187 -0.706565563170732 -0.531747806138211 -0.645407507130081 -0.812221348211382 -0.78188954300813 -0.123747121876179 -0.832901762601626 -0.927800984878049 0.0254391658926829 -0.253609330373171 -0.540946249747967 -0.119909848536585 -0.109056271119512 -0.413231693418699 0.0740502938658537 -0.202937180478049 -0.538298539341463 -0.153997864943089
"STANDING" 23 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.241866655147312 0.204291205108333 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 0.0471299129994624 0.159071830793521 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.608183751830914 -0.155381348812312 0.272328065232151 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.755738625241935 -0.12117294995 -0.231299588568925 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.728692138333333 0.051724314869086 -0.30079017879457 0.0540742512 -0.11980388690914 0.0540742512 -0.11980388690914 -0.102625461465591 -0.0548695924814516 0.0963432026373656 -0.10463410029086 -0.182867146437339 0.0134625077265323 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.633839114436559 -0.826164873728495 -0.796112489841398 -0.20872442068086 -0.697246852762903 -0.909623236021505 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.635054351475538 -0.312688172043011 -0.272043010752688 0.0173580639424731 -0.721214347662043 -0.90978923577957 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.779197054064516 -0.687304890002688 -0.837041155887097 -0.0251692798377688 -0.839119117173118 -0.965257828225806 -0.157324140346774 -0.360081910851075 -0.630005218853495 -0.308320857674731 -0.371401751152688 -0.681184723083333 0.035654996372043 -0.327796216804651 -0.617142129177151 -0.133113288325269
